branch_id,branch_name,city,region,branch_type,tier,month,year,month_num,quarter,headcount,total_transactions,new_accounts_opened,revenue_lakhs,expenses_lakhs,profit_lakhs,profit_margin_pct,loan_disbursed_lakhs,deposits_lakhs,npa_ratio_pct,digital_txn_pct,revenue_per_txn_inr,cost_efficiency,revenue_per_staff,customer_satisfaction
BRN004,Adyar,Chennai,South,Metro,high,2023-11,2023,11,Q4,21,6192,282,62.37,23.99,38.38,61.54,404.21,603.54,1.63,79.35,1007.27,0.3846,2.97,4.54
BRN004,Adyar,Chennai,South,Metro,high,2023-12,2023,12,Q4,21,6309,288,63.55,23.95,39.6,62.31,411.87,614.98,0.7,74.0,1007.29,0.3769,3.0262,4.44
BRN005,Tambaram,Chennai,South,Metro,high,2021-01,2021,1,Q1,26,4868,179,33.25,25.01,8.24,24.78,243.95,222.4,1.01,85.56,683.03,0.7522,1.2788,4.74
BRN005,Tambaram,Chennai,South,Metro,high,2021-02,2021,2,Q1,26,5666,209,38.69,23.15,15.54,40.17,283.91,258.82,0.52,82.11,682.85,0.5983,1.4881,4.52
BRN005,Tambaram,Chennai,South,Metro,high,2021-03,2021,3,Q1,26,5263,194,35.94,24.36,11.58,32.22,263.71,240.41,1.59,72.87,682.88,0.6778,1.3823,4.84
BRN005,Tambaram,Chennai,South,Metro,high,2021-04,2021,4,Q2,26,6204,229,42.37,23.03,19.34,45.65,310.87,283.4,0.32,74.14,682.95,0.5435,1.6296,4.89
BRN005,Tambaram,Chennai,South,Metro,high,2021-05,2021,5,Q2,26,6305,232,43.06,23.14,19.92,46.26,315.93,288.01,1.33,81.56,682.95,0.5374,1.6562,4.46
BRN005,Tambaram,Chennai,South,Metro,high,2021-06,2021,6,Q2,26,6259,231,42.75,24.72,18.03,42.18,313.65,285.93,0.53,72.95,683.02,0.5782,1.6442,4.68
BRN005,Tambaram,Chennai,South,Metro,high,2021-07,2021,7,Q3,26,5811,214,39.68,25.34,14.34,36.14,291.17,265.44,0.78,75.63,682.84,0.6386,1.5262,4.71
BRN005,Tambaram,Chennai,South,Metro,high,2021-08,2021,8,Q3,26,6790,250,46.37,23.15,23.22,50.08,340.22,310.16,0.96,79.06,682.92,0.4992,1.7835,4.71
BRN005,Tambaram,Chennai,South,Metro,high,2021-09,2021,9,Q3,26,5684,209,38.82,25.24,13.58,34.98,284.82,259.65,1.06,81.02,682.97,0.6502,1.4931,4.95
BRN005,Tambaram,Chennai,South,Metro,high,2021-10,2021,10,Q4,26,6890,254,47.06,24.76,22.3,47.39,345.27,314.76,1.08,78.95,683.02,0.5261,1.81,4.41
BRN005,Tambaram,Chennai,South,Metro,high,2021-11,2021,11,Q4,26,6552,241,44.75,24.84,19.91,44.49,328.32,299.31,1.67,75.37,683.0,0.5551,1.7212,4.96
BRN005,Tambaram,Chennai,South,Metro,high,2021-12,2021,12,Q4,26,6459,238,44.11,25.56,18.55,42.05,323.64,295.04,0.31,86.18,682.92,0.5795,1.6965,4.89
BRN005,Tambaram,Chennai,South,Metro,high,2022-01,2022,1,Q1,26,6053,223,41.34,24.21,17.13,41.44,303.31,276.51,0.78,66.26,682.97,0.5856,1.59,4.72
BRN005,Tambaram,Chennai,South,Metro,high,2022-02,2022,2,Q1,26,5697,210,38.91,25.04,13.87,35.65,285.45,260.23,0.67,74.16,682.99,0.6435,1.4965,4.31
BRN005,Tambaram,Chennai,South,Metro,high,2022-03,2022,3,Q1,26,6304,232,43.06,25.38,17.68,41.06,315.9,287.99,0.69,81.96,683.06,0.5894,1.6562,4.54
BRN005,Tambaram,Chennai,South,Metro,high,2022-04,2022,4,Q2,26,6338,234,43.28,23.36,19.92,46.03,317.57,289.51,0.34,69.06,682.87,0.5397,1.6646,4.62
BRN005,Tambaram,Chennai,South,Metro,high,2022-05,2022,5,Q2,26,6521,240,44.54,23.92,20.62,46.3,326.77,297.9,0.72,78.35,683.02,0.537,1.7131,4.94
BRN005,Tambaram,Chennai,South,Metro,high,2022-06,2022,6,Q2,26,6812,251,46.52,22.75,23.77,51.1,341.34,311.18,0.4,87.1,682.91,0.489,1.7892,4.77
BRN005,Tambaram,Chennai,South,Metro,high,2022-07,2022,7,Q3,26,6294,232,42.98,23.91,19.07,44.37,315.38,287.51,1.79,76.55,682.87,0.5563,1.6531,4.36
BRN005,Tambaram,Chennai,South,Metro,high,2022-08,2022,8,Q3,26,6967,257,47.58,22.9,24.68,51.87,349.1,318.25,0.46,85.66,682.93,0.4813,1.83,4.83
BRN005,Tambaram,Chennai,South,Metro,high,2022-09,2022,9,Q3,26,6424,237,43.87,23.26,20.61,46.98,321.9,293.46,0.9,77.99,682.91,0.5302,1.6873,4.33
BRN005,Tambaram,Chennai,South,Metro,high,2022-10,2022,10,Q4,26,6434,237,43.94,24.96,18.98,43.2,322.41,293.92,0.99,75.14,682.93,0.568,1.69,4.62
BRN005,Tambaram,Chennai,South,Metro,high,2022-11,2022,11,Q4,26,7111,262,48.57,24.33,24.24,49.91,356.34,324.85,0.41,84.82,683.03,0.5009,1.8681,4.41
BRN005,Tambaram,Chennai,South,Metro,high,2022-12,2022,12,Q4,26,8175,301,55.83,23.79,32.04,57.39,409.61,373.42,1.19,74.4,682.94,0.4261,2.1473,4.49
BRN005,Tambaram,Chennai,South,Metro,high,2023-01,2023,1,Q1,26,5619,207,38.37,23.16,15.21,39.64,281.55,256.68,1.22,65.62,682.86,0.6036,1.4758,4.8
BRN005,Tambaram,Chennai,South,Metro,high,2023-02,2023,2,Q1,26,6037,222,41.23,23.38,17.85,43.29,302.53,275.8,0.13,67.39,682.96,0.5671,1.5858,4.77
BRN005,Tambaram,Chennai,South,Metro,high,2023-03,2023,3,Q1,26,7145,263,48.8,23.23,25.57,52.4,358.04,326.4,0.5,67.29,683.0,0.476,1.8769,4.76
BRN005,Tambaram,Chennai,South,Metro,high,2023-04,2023,4,Q2,26,6601,243,45.08,24.8,20.28,44.99,330.75,301.52,1.51,74.14,682.93,0.5501,1.7338,4.9
BRN005,Tambaram,Chennai,South,Metro,high,2023-05,2023,5,Q2,26,7275,268,49.69,23.3,26.39,53.11,364.56,332.35,1.62,65.3,683.02,0.4689,1.9112,4.51
BRN005,Tambaram,Chennai,South,Metro,high,2023-06,2023,6,Q2,26,6666,246,45.52,23.31,22.21,48.79,334.0,304.49,0.41,78.41,682.87,0.5121,1.7508,4.32
BRN005,Tambaram,Chennai,South,Metro,high,2023-07,2023,7,Q3,26,7171,264,48.97,25.3,23.67,48.34,359.32,327.57,0.68,70.97,682.89,0.5166,1.8835,4.87
BRN005,Tambaram,Chennai,South,Metro,high,2023-08,2023,8,Q3,26,7254,267,49.54,24.42,25.12,50.71,363.5,331.38,1.16,74.42,682.93,0.4929,1.9054,4.49
BRN005,Tambaram,Chennai,South,Metro,high,2023-09,2023,9,Q3,26,7413,273,50.63,23.97,26.66,52.66,371.46,338.63,1.71,82.56,682.99,0.4734,1.9473,4.51
BRN005,Tambaram,Chennai,South,Metro,high,2023-10,2023,10,Q4,26,7067,260,48.26,25.23,23.03,47.72,354.1,322.81,1.62,83.4,682.89,0.5228,1.8562,4.64
BRN005,Tambaram,Chennai,South,Metro,high,2023-11,2023,11,Q4,26,7733,285,52.81,22.77,30.04,56.88,387.49,353.25,1.02,79.57,682.92,0.4312,2.0312,4.49
BRN005,Tambaram,Chennai,South,Metro,high,2023-12,2023,12,Q4,26,7835,289,53.51,23.11,30.4,56.81,392.58,357.89,1.77,77.09,682.96,0.4319,2.0581,4.89
BRN006,Koramangala,Bangalore,South,Metro,low,2021-01,2021,1,Q1,4,1469,45,9.56,10.97,-1.41,-14.75,56.35,55.7,4.1,67.45,650.78,1.1475,2.39,3.29
BRN006,Koramangala,Bangalore,South,Metro,low,2021-02,2021,2,Q1,4,1541,47,10.03,10.78,-0.75,-7.48,59.12,58.44,4.16,70.77,650.88,1.0748,2.5075,3.13
BRN006,Koramangala,Bangalore,South,Metro,low,2021-03,2021,3,Q1,4,1800,56,11.71,11.09,0.62,5.29,69.05,68.25,4.69,74.3,650.56,0.9471,2.9275,3.35
BRN006,Koramangala,Bangalore,South,Metro,low,2021-04,2021,4,Q2,4,1882,58,12.24,11.0,1.24,10.13,72.19,71.36,5.29,69.24,650.37,0.8987,3.06,3.19
BRN006,Koramangala,Bangalore,South,Metro,low,2021-05,2021,5,Q2,4,1696,52,11.03,11.46,-0.43,-3.9,65.06,64.31,4.69,75.06,650.35,1.039,2.7575,2.99
BRN006,Koramangala,Bangalore,South,Metro,low,2021-06,2021,6,Q2,4,2008,62,13.06,11.39,1.67,12.79,77.01,76.11,5.25,74.12,650.4,0.8721,3.265,3.37
BRN006,Koramangala,Bangalore,South,Metro,low,2021-07,2021,7,Q3,4,2041,63,13.27,10.61,2.66,20.05,78.26,77.36,1.85,77.42,650.17,0.7995,3.3175,3.29
BRN006,Koramangala,Bangalore,South,Metro,low,2021-08,2021,8,Q3,4,1806,56,11.75,11.55,0.2,1.7,69.27,68.46,5.28,68.56,650.61,0.983,2.9375,3.54
BRN006,Koramangala,Bangalore,South,Metro,low,2021-09,2021,9,Q3,4,1947,60,12.66,11.06,1.6,12.64,74.67,73.81,2.26,74.49,650.23,0.8736,3.165,3.19
BRN006,Koramangala,Bangalore,South,Metro,low,2021-10,2021,10,Q4,4,2032,63,13.22,11.23,1.99,15.05,77.93,77.03,0.88,66.79,650.59,0.8495,3.305,3.27
BRN006,Koramangala,Bangalore,South,Metro,low,2021-11,2021,11,Q4,4,1851,57,12.04,11.72,0.32,2.66,70.98,70.16,1.02,72.24,650.46,0.9734,3.01,2.95
BRN006,Koramangala,Bangalore,South,Metro,low,2021-12,2021,12,Q4,4,2242,69,14.58,11.71,2.87,19.68,85.99,84.99,3.95,76.99,650.31,0.8032,3.645,3.5
BRN006,Koramangala,Bangalore,South,Metro,low,2022-01,2022,1,Q1,4,1608,50,10.46,11.71,-1.25,-11.95,61.66,60.94,3.69,82.46,650.5,1.1195,2.615,3.48
BRN006,Koramangala,Bangalore,South,Metro,low,2022-02,2022,2,Q1,4,1869,58,12.16,11.28,0.88,7.24,71.69,70.86,5.02,79.87,650.62,0.9276,3.04,3.63
BRN006,Koramangala,Bangalore,South,Metro,low,2022-03,2022,3,Q1,4,1983,61,12.9,10.5,2.4,18.6,76.06,75.18,0.72,78.53,650.53,0.814,3.225,3.42
BRN006,Koramangala,Bangalore,South,Metro,low,2022-04,2022,4,Q2,4,2132,66,13.87,11.17,2.7,19.47,81.78,80.83,2.06,67.77,650.56,0.8053,3.4675,3.28
BRN006,Koramangala,Bangalore,South,Metro,low,2022-05,2022,5,Q2,4,2079,64,13.52,10.69,2.83,20.93,79.75,78.82,2.61,83.29,650.31,0.7907,3.38,3.03
BRN006,Koramangala,Bangalore,South,Metro,low,2022-06,2022,6,Q2,4,2126,66,13.83,10.51,3.32,24.01,81.54,80.6,3.11,79.82,650.52,0.7599,3.4575,3.27
BRN006,Koramangala,Bangalore,South,Metro,low,2022-07,2022,7,Q3,4,2112,65,13.74,10.92,2.82,20.52,80.99,80.05,2.91,85.35,650.57,0.7948,3.435,3.34
BRN006,Koramangala,Bangalore,South,Metro,low,2022-08,2022,8,Q3,4,2108,65,13.71,11.02,2.69,19.62,80.83,79.89,3.36,83.49,650.38,0.8038,3.4275,3.23
BRN006,Koramangala,Bangalore,South,Metro,low,2022-09,2022,9,Q3,4,2091,65,13.6,11.31,2.29,16.84,80.18,79.25,3.1,74.82,650.41,0.8316,3.4,3.46
BRN006,Koramangala,Bangalore,South,Metro,low,2022-10,2022,10,Q4,4,2281,70,14.84,10.99,3.85,25.94,87.48,86.46,5.45,65.01,650.59,0.7406,3.71,3.27
BRN006,Koramangala,Bangalore,South,Metro,low,2022-11,2022,11,Q4,4,2091,65,13.6,10.94,2.66,19.56,80.17,79.25,0.85,65.22,650.41,0.8044,3.4,3.6
BRN006,Koramangala,Bangalore,South,Metro,low,2022-12,2022,12,Q4,4,2129,66,13.85,10.55,3.3,23.83,81.66,80.72,2.9,78.36,650.54,0.7617,3.4625,2.97
BRN006,Koramangala,Bangalore,South,Metro,low,2023-01,2023,1,Q1,4,1803,56,11.73,10.96,0.77,6.56,69.15,68.35,2.18,77.02,650.58,0.9344,2.9325,3.01
BRN006,Koramangala,Bangalore,South,Metro,low,2023-02,2023,2,Q1,4,2026,63,13.18,10.44,2.74,20.79,77.72,76.82,1.99,84.61,650.54,0.7921,3.295,3.27
BRN006,Koramangala,Bangalore,South,Metro,low,2023-03,2023,3,Q1,4,2155,67,14.02,11.22,2.8,19.97,82.66,81.7,5.05,66.04,650.58,0.8003,3.505,3.14
BRN006,Koramangala,Bangalore,South,Metro,low,2023-04,2023,4,Q2,4,1969,61,12.81,10.95,1.86,14.52,75.52,74.64,5.28,83.35,650.58,0.8548,3.2025,3.03
BRN006,Koramangala,Bangalore,South,Metro,low,2023-05,2023,5,Q2,4,2067,64,13.45,11.22,2.23,16.58,79.29,78.37,4.92,78.82,650.7,0.8342,3.3625,3.63
BRN006,Koramangala,Bangalore,South,Metro,low,2023-06,2023,6,Q2,4,2365,73,15.38,11.75,3.63,23.6,90.69,89.64,0.82,74.24,650.32,0.764,3.845,3.47
BRN006,Koramangala,Bangalore,South,Metro,low,2023-07,2023,7,Q3,4,2362,73,15.36,10.74,4.62,30.08,90.56,89.51,1.1,66.08,650.3,0.6992,3.84,3.53
BRN006,Koramangala,Bangalore,South,Metro,low,2023-08,2023,8,Q3,4,2222,69,14.45,10.48,3.97,27.47,85.21,84.23,4.63,83.42,650.32,0.7253,3.6125,3.62
BRN006,Koramangala,Bangalore,South,Metro,low,2023-09,2023,9,Q3,4,2300,71,14.96,10.72,4.24,28.34,88.21,87.19,3.49,77.08,650.43,0.7166,3.74,3.31
BRN006,Koramangala,Bangalore,South,Metro,low,2023-10,2023,10,Q4,4,2213,68,14.39,11.12,3.27,22.72,84.86,83.88,5.48,85.64,650.25,0.7728,3.5975,3.29
BRN006,Koramangala,Bangalore,South,Metro,low,2023-11,2023,11,Q4,4,2383,74,15.5,11.26,4.24,27.35,91.4,90.34,0.67,85.58,650.44,0.7265,3.875,3.47
BRN006,Koramangala,Bangalore,South,Metro,low,2023-12,2023,12,Q4,4,2670,83,17.36,11.04,6.32,36.41,102.38,101.19,1.86,75.96,650.19,0.6359,4.34,3.22
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-01,2021,1,Q1,12,2675,138,24.38,16.7,7.68,31.5,147.25,164.83,0.34,77.25,911.4,0.685,2.0317,3.88
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-02,2021,2,Q1,12,3137,162,28.6,16.93,11.67,40.8,172.69,193.3,2.98,66.41,911.7,0.592,2.3833,4.02
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-03,2021,3,Q1,12,3302,171,30.1,17.79,12.31,40.9,181.78,203.47,1.8,80.23,911.57,0.591,2.5083,4.03
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-04,2021,4,Q2,12,3178,164,28.97,18.54,10.43,36.0,174.97,195.85,1.66,84.97,911.58,0.64,2.4142,3.9
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-05,2021,5,Q2,12,3070,159,27.99,17.03,10.96,39.16,169.02,189.2,1.14,70.49,911.73,0.6084,2.3325,3.5
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-06,2021,6,Q2,12,3536,183,32.24,16.92,15.32,47.52,194.67,217.91,0.73,85.28,911.76,0.5248,2.6867,3.88
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-07,2021,7,Q3,12,3589,186,32.72,17.69,15.03,45.94,197.61,221.19,0.21,83.86,911.67,0.5406,2.7267,4.01
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-08,2021,8,Q3,12,3213,166,29.3,18.63,10.67,36.42,176.91,198.03,1.76,82.4,911.92,0.6358,2.4417,3.39
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-09,2021,9,Q3,12,3201,166,29.18,17.11,12.07,41.36,176.23,197.26,1.11,77.88,911.59,0.5864,2.4317,3.45
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-10,2021,10,Q4,12,3205,166,29.22,17.5,11.72,40.11,176.44,197.5,2.49,67.95,911.7,0.5989,2.435,3.4
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-11,2021,11,Q4,12,3432,178,31.29,16.73,14.56,46.53,188.96,211.51,2.55,74.02,911.71,0.5347,2.6075,3.69
BRN007,Indiranagar,Bangalore,South,Metro,mid,2021-12,2021,12,Q4,12,3517,182,32.07,18.3,13.77,42.94,193.63,216.74,0.69,82.73,911.86,0.5706,2.6725,3.94
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-01,2022,1,Q1,12,3297,171,30.06,17.05,13.01,43.28,181.51,203.17,2.18,75.89,911.74,0.5672,2.505,3.93
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-02,2022,2,Q1,12,2905,150,26.49,16.85,9.64,36.39,159.95,179.04,2.97,80.55,911.88,0.6361,2.2075,3.99
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-03,2022,3,Q1,12,3334,173,30.4,18.07,12.33,40.56,183.56,205.47,1.27,66.51,911.82,0.5944,2.5333,3.81
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-04,2022,4,Q2,12,3636,188,33.15,17.49,15.66,47.24,200.17,224.07,0.91,65.02,911.72,0.5276,2.7625,3.96
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-05,2022,5,Q2,12,3292,170,30.01,17.69,12.32,41.05,181.23,202.86,0.49,84.65,911.6,0.5895,2.5008,4.05
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-06,2022,6,Q2,12,3595,186,32.77,18.45,14.32,43.7,197.9,221.53,2.55,82.77,911.54,0.563,2.7308,3.6
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-07,2022,7,Q3,12,3437,178,31.33,16.97,14.36,45.83,189.21,211.8,2.9,65.72,911.55,0.5417,2.6108,4.0
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-08,2022,8,Q3,12,3836,199,34.97,18.63,16.34,46.73,211.18,236.39,2.9,82.48,911.63,0.5327,2.9142,3.99
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-09,2022,9,Q3,12,3610,187,32.91,17.36,15.55,47.25,198.72,222.44,2.23,82.15,911.63,0.5275,2.7425,3.62
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-10,2022,10,Q4,12,3550,184,32.37,18.54,13.83,42.72,195.46,218.79,1.78,75.85,911.83,0.5728,2.6975,3.89
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-11,2022,11,Q4,12,3923,203,35.77,17.03,18.74,52.39,215.99,241.77,0.46,68.53,911.8,0.4761,2.9808,3.53
BRN007,Indiranagar,Bangalore,South,Metro,mid,2022-12,2022,12,Q4,12,4034,209,36.78,17.82,18.96,51.55,222.11,248.62,2.43,71.77,911.75,0.4845,3.065,3.4
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-01,2023,1,Q1,12,3548,184,32.35,18.76,13.59,42.01,195.33,218.65,1.49,65.03,911.78,0.5799,2.6958,3.52
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-02,2023,2,Q1,12,3478,180,31.7,17.99,13.71,43.25,191.45,214.31,1.76,70.19,911.44,0.5675,2.6417,3.56
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-03,2023,3,Q1,12,3422,177,31.2,18.08,13.12,42.05,188.42,210.91,1.85,74.96,911.75,0.5795,2.6,3.62
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-04,2023,4,Q2,12,4045,209,36.88,17.01,19.87,53.88,222.71,249.29,2.11,74.1,911.74,0.4612,3.0733,3.72
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-05,2023,5,Q2,12,4121,213,37.57,18.23,19.34,51.48,226.89,253.97,2.32,86.91,911.67,0.4852,3.1308,3.85
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-06,2023,6,Q2,12,4157,215,37.9,18.24,19.66,51.87,228.86,256.18,0.61,67.36,911.72,0.4813,3.1583,3.92
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-07,2023,7,Q3,12,3961,205,36.11,16.73,19.38,53.67,218.05,244.07,0.79,72.96,911.64,0.4633,3.0092,3.73
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-08,2023,8,Q3,12,4185,217,38.15,18.7,19.45,50.98,230.37,257.87,1.7,85.3,911.59,0.4902,3.1792,3.44
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-09,2023,9,Q3,12,3652,189,33.29,18.45,14.84,44.58,201.05,225.05,1.1,87.48,911.56,0.5542,2.7742,3.64
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-10,2023,10,Q4,12,3844,199,35.04,18.17,16.87,48.14,211.62,236.88,0.32,80.42,911.55,0.5186,2.92,3.97
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-11,2023,11,Q4,12,4557,236,41.55,16.96,24.59,59.18,250.88,280.82,1.87,79.18,911.78,0.4082,3.4625,4.02
BRN007,Indiranagar,Bangalore,South,Metro,mid,2023-12,2023,12,Q4,12,4494,233,40.97,17.33,23.64,57.7,247.4,276.93,2.85,79.38,911.66,0.423,3.4142,4.05
BRN008,Whitefield,Bangalore,South,Metro,high,2021-01,2021,1,Q1,29,4404,173,31.73,23.74,7.99,25.18,183.56,370.0,1.34,66.88,720.48,0.7482,1.0941,4.36
BRN008,Whitefield,Bangalore,South,Metro,high,2021-02,2021,2,Q1,29,4232,166,30.49,22.63,7.86,25.78,176.38,355.51,1.58,70.04,720.46,0.7422,1.0514,4.1
BRN008,Whitefield,Bangalore,South,Metro,high,2021-03,2021,3,Q1,29,5322,209,38.34,22.88,15.46,40.32,221.81,447.08,1.44,80.15,720.41,0.5968,1.3221,4.12
BRN008,Whitefield,Bangalore,South,Metro,high,2021-04,2021,4,Q2,29,5003,196,36.04,23.49,12.55,34.82,208.49,420.25,0.49,87.92,720.37,0.6518,1.2428,4.49
BRN008,Whitefield,Bangalore,South,Metro,high,2021-05,2021,5,Q2,29,5543,218,39.93,23.75,16.18,40.52,231.01,465.62,1.26,66.66,720.37,0.5948,1.3769,4.13
BRN008,Whitefield,Bangalore,South,Metro,high,2021-06,2021,6,Q2,29,4769,187,34.35,22.65,11.7,34.06,198.74,400.58,1.58,81.72,720.28,0.6594,1.1845,4.31
BRN008,Whitefield,Bangalore,South,Metro,high,2021-07,2021,7,Q3,29,5490,216,39.55,23.12,16.43,41.54,228.78,461.13,0.73,87.72,720.4,0.5846,1.3638,4.23
BRN008,Whitefield,Bangalore,South,Metro,high,2021-08,2021,8,Q3,29,4918,193,35.43,24.36,11.07,31.24,204.96,413.13,0.85,81.68,720.41,0.6876,1.2217,4.39
BRN008,Whitefield,Bangalore,South,Metro,high,2021-09,2021,9,Q3,29,5298,208,38.17,24.38,13.79,36.13,220.8,445.05,0.82,71.37,720.46,0.6387,1.3162,4.62
BRN008,Whitefield,Bangalore,South,Metro,high,2021-10,2021,10,Q4,29,5555,218,40.02,24.49,15.53,38.81,231.5,466.62,1.16,79.53,720.43,0.6119,1.38,4.14
BRN008,Whitefield,Bangalore,South,Metro,high,2021-11,2021,11,Q4,29,5906,232,42.55,22.3,20.25,47.59,246.14,496.13,1.65,69.13,720.45,0.5241,1.4672,4.49
BRN008,Whitefield,Bangalore,South,Metro,high,2021-12,2021,12,Q4,29,5644,222,40.66,24.65,16.01,39.38,235.21,474.09,1.55,76.32,720.41,0.6062,1.4021,4.11
BRN008,Whitefield,Bangalore,South,Metro,high,2022-01,2022,1,Q1,29,4622,181,33.3,24.37,8.93,26.82,192.63,388.28,0.98,73.26,720.47,0.7318,1.1483,4.3
BRN008,Whitefield,Bangalore,South,Metro,high,2022-02,2022,2,Q1,29,5093,200,36.69,22.39,14.3,38.98,212.27,427.85,1.75,70.94,720.4,0.6102,1.2652,4.26
BRN008,Whitefield,Bangalore,South,Metro,high,2022-03,2022,3,Q1,29,5494,216,39.58,22.84,16.74,42.29,228.98,461.53,0.32,87.31,720.42,0.5771,1.3648,4.53
BRN008,Whitefield,Bangalore,South,Metro,high,2022-04,2022,4,Q2,29,5409,212,38.97,22.59,16.38,42.03,225.44,454.41,0.39,76.95,720.47,0.5797,1.3438,4.04
BRN008,Whitefield,Bangalore,South,Metro,high,2022-05,2022,5,Q2,29,5403,212,38.92,24.25,14.67,37.69,225.17,453.85,0.52,79.19,720.34,0.6231,1.3421,4.29
BRN008,Whitefield,Bangalore,South,Metro,high,2022-06,2022,6,Q2,29,5889,231,42.42,22.4,20.02,47.19,245.42,494.67,0.16,81.94,720.33,0.5281,1.4628,4.11
BRN008,Whitefield,Bangalore,South,Metro,high,2022-07,2022,7,Q3,29,5902,232,42.52,23.26,19.26,45.3,245.98,495.8,1.47,78.46,720.43,0.547,1.4662,4.58
BRN008,Whitefield,Bangalore,South,Metro,high,2022-08,2022,8,Q3,29,6232,245,44.9,22.51,22.39,49.87,259.72,523.49,0.56,66.31,720.47,0.5013,1.5483,4.07
BRN008,Whitefield,Bangalore,South,Metro,high,2022-09,2022,9,Q3,29,5821,229,41.94,24.56,17.38,41.44,242.6,489.0,0.31,75.4,720.49,0.5856,1.4462,4.02
BRN008,Whitefield,Bangalore,South,Metro,high,2022-10,2022,10,Q4,29,6421,252,46.26,22.82,23.44,50.67,267.59,539.37,0.17,68.41,720.45,0.4933,1.5952,4.34
BRN008,Whitefield,Bangalore,South,Metro,high,2022-11,2022,11,Q4,29,6720,264,48.41,24.64,23.77,49.1,280.04,564.46,1.72,79.7,720.39,0.509,1.6693,3.99
BRN008,Whitefield,Bangalore,South,Metro,high,2022-12,2022,12,Q4,29,6884,270,49.6,23.21,26.39,53.21,286.91,578.3,0.93,80.34,720.51,0.4679,1.7103,4.35
BRN008,Whitefield,Bangalore,South,Metro,high,2023-01,2023,1,Q1,29,4902,192,35.32,22.02,13.3,37.66,204.31,411.81,1.3,69.64,720.52,0.6234,1.2179,4.2
BRN008,Whitefield,Bangalore,South,Metro,high,2023-02,2023,2,Q1,29,5592,220,40.29,24.65,15.64,38.82,233.07,469.78,1.24,75.21,720.49,0.6118,1.3893,4.05
BRN008,Whitefield,Bangalore,South,Metro,high,2023-03,2023,3,Q1,29,6168,242,44.44,22.43,22.01,49.53,257.06,518.13,1.52,86.73,720.49,0.5047,1.5324,4.47
BRN008,Whitefield,Bangalore,South,Metro,high,2023-04,2023,4,Q2,29,6100,240,43.95,23.33,20.62,46.92,254.22,512.42,1.58,78.12,720.49,0.5308,1.5155,4.42
BRN008,Whitefield,Bangalore,South,Metro,high,2023-05,2023,5,Q2,29,5516,217,39.74,24.54,15.2,38.25,229.9,463.39,1.25,69.96,720.45,0.6175,1.3703,4.47
BRN008,Whitefield,Bangalore,South,Metro,high,2023-06,2023,6,Q2,29,6322,248,45.55,23.04,22.51,49.42,263.47,531.07,0.28,80.13,720.5,0.5058,1.5707,4.44
BRN008,Whitefield,Bangalore,South,Metro,high,2023-07,2023,7,Q3,29,6765,266,48.73,22.07,26.66,54.71,281.91,568.23,0.79,85.03,720.33,0.4529,1.6803,4.67
BRN008,Whitefield,Bangalore,South,Metro,high,2023-08,2023,8,Q3,29,6649,261,47.9,23.52,24.38,50.9,277.08,558.5,1.59,74.3,720.41,0.491,1.6517,4.5
BRN008,Whitefield,Bangalore,South,Metro,high,2023-09,2023,9,Q3,29,6072,238,43.74,23.8,19.94,45.59,253.04,510.03,1.4,83.35,720.36,0.5441,1.5083,4.55
BRN008,Whitefield,Bangalore,South,Metro,high,2023-10,2023,10,Q4,29,6373,250,45.91,24.22,21.69,47.24,265.59,535.33,1.03,65.13,720.38,0.5276,1.5831,4.07
